siteID,date,year,season,sampleTime,location,habitat,sampleID,organism_aggr,number,num_quads,startTime.UTC,benthicArea,invDens,acceptedTaxonID,tolerance,FFG,wTemp.max,wTemp.min,wTemp.mean
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Maccaffertium,15,2,2018-06-07T13:54:00Z,0.5,30,MACSP11,2,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Maccaffertium,15,2,2018-06-07T13:54:00Z,0.5,30,MACVIC,2,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,ABLSP,8,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,BRISP,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,CONSP5,6,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,CORSP19,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,EUKSP,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,HELSP10,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,LAUAGR,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,MACSP13,8,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,METSP4,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,MICSP5,5,cf,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,CHISP6,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,CHISP2,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,ORTSP1,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,NATSP2,8,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,ORTSP3,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PAGSP4,1,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP23,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP30,10,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP24,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP25,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP26,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP34,6,cf,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP33,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PHASP9,7,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,POLSP13,6,sh,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PROSP23,9,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PSESP18,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,RHESP2,6,cf,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,SMISP3,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,STISP2,9,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,SUBSP,4,cf,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,TANSP10,10,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,THISP2,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,TOKSP,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,TRISP18,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,ZAVSP,8,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,ANTSP12,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,CHISP2,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,EINSP,9,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,GEOSP3,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,MONSP5,6,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,NATSP2,8,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,ORTSP1,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP24,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP32,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,PARSP36,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,RHESP,4,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,midges,23,2,2018-06-07T13:54:00Z,0.5,46,XENSP,4,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Neophylax,15,2,2018-06-07T13:54:00Z,0.5,30,NEOSP13,3,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Neophylax,15,2,2018-06-07T13:54:00Z,0.5,30,NEOSP13,3,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Nigronia,1,2,2018-06-07T13:54:00Z,0.5,2,NIGSP,4,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Nigronia,1,2,2018-06-07T13:54:00Z,0.5,2,NIGSP,4,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Procloeon,17,2,2018-06-07T13:54:00Z,0.5,34,PROSP28,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Procloeon,17,2,2018-06-07T13:54:00Z,0.5,34,PROSP28,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Psephenus,2,2,2018-06-07T13:54:00Z,0.5,4,PSESP12,4,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Psephenus,2,2,2018-06-07T13:54:00Z,0.5,4,PSESP12,4,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Pycnopsyche,1,2,2018-06-07T13:54:00Z,0.5,2,PYCSP1,4,sh,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Pycnopsyche,1,2,2018-06-07T13:54:00Z,0.5,2,PYCSP1,4,sh,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Rhagovelia,10,2,2018-06-07T13:54:00Z,0.5,20,RHASP5,6,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Rhagovelia,10,2,2018-06-07T13:54:00Z,0.5,20,RHASP5,6,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Rhyacophila,1,2,2018-06-07T13:54:00Z,0.5,2,RHYFUS1,0,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Rhyacophila,1,2,2018-06-07T13:54:00Z,0.5,2,RHYSP3,1,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Rhyacophila,1,2,2018-06-07T13:54:00Z,0.5,2,RHYSP1,1,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,AMPLEY,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,AULSP,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,AULPLU,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,BOTVEJ,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,BRASOW,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LIMHOF,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LIMUDE,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,ENCSP1,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LUMSP2,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,OLISP,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LUMSP1,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,NAISP,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,NAISP,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRISP1,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRIJEN,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRISP1,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRIOSB,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRISP1,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,SPINIK,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,STYLAC,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,STYHER,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,AMPAME,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,AMPLEY,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,AULPLU,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,AULSP,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,BOTVEJ,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,BRASOW,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,ECLLAC,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,ENCSP1,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,ISOSP11,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LIMHOF,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LIMUDE,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LUMSP1,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LUMSP2,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,LUMVAR,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,NAISP,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,NAISP,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,NAISP,10,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,OLISP,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,OPHSER,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,POTVEJ,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRIJEN,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRIOSB,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRISP1,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRISP1,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,PRISP1,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,SPINIK,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,STYLAC,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,segmented_worms,3,2,2018-06-07T13:54:00Z,0.5,6,STYHER,5,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Siphlonurus,1,2,2018-06-07T13:54:00Z,0.5,2,SIPSP5,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Siphlonurus,1,2,2018-06-07T13:54:00Z,0.5,2,SIPSP5,4,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Sperchonopsis,3,2,2018-06-07T13:54:00Z,0.5,6,SPESP5,8,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Stenacron_interpunctatum,3,2,2018-06-07T13:54:00Z,0.5,6,STEINT,7,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Stenelmis,2,2,2018-06-07T13:54:00Z,0.5,4,STESP6,5,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Stenelmis,2,2,2018-06-07T13:54:00Z,0.5,4,STESP6,5,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Stenelmis,2,2,2018-06-07T13:54:00Z,0.5,4,STESP6,5,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,Stenelmis,2,2,2018-06-07T13:54:00Z,0.5,4,STESP6,5,scr,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,unknown_ephydrid,6,2,2018-06-07T13:54:00Z,0.5,12,EPHSP3,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DFR,unknown_ephydrid,6,2,2018-06-07T13:54:00Z,0.5,12,EPHSP3,6,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Alloperla,1,2,2018-06-07T14:13:00Z,0.5,2,ALLSP2,0,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Alloperla,1,2,2018-06-07T14:13:00Z,0.5,2,ALLSP2,0,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Caecidotea,1,2,2018-06-07T14:13:00Z,0.5,2,CAESP4,8,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Corydalus,1,2,2018-06-07T14:13:00Z,0.5,2,CORSP20,4,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Corydalus,1,2,2018-06-07T14:13:00Z,0.5,2,CORSP20,4,prd,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Ephemerella,1,2,2018-06-07T14:13:00Z,0.5,2,EPHDOR,1,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Ephemerella,1,2,2018-06-07T14:13:00Z,0.5,2,EPHINV,1,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Ephemerella,1,2,2018-06-07T14:13:00Z,0.5,2,EPHSP4,1,cg,18.02,16.01,16.798541666666665
MILL,2018-06-07,2018,Summer,Summer 2018,Downstream,Riffle,03DRSU18.DM,Eurylophella,1,2,2018-06-07T14:13:00Z,0.5,2,EURSP4,2,cg,18.02,16.01,16.798541666666665
