siteID,date,year,startTime.UTC,season,sampleTime,location,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,num_wQ,lat,long,alt,pH,wTemp,DO,turb,light,flow
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Hydropsyche,HYDSP23,3,0.5,6,6,cf,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Hydropsychidae,HYDSP4,1,0.5,2,5,cf,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Isonychia,ISOSP6,6,0.5,12,2,cf,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Leucrocuta,LEUSP7,9,0.5,18,1,scr,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Maccaffertium,MACSP11,4,0.5,8,2,scr,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,midges,EUKSP,1,0.5,2,5,cg,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,midges,MICSP5,1,0.5,2,5,cf,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,midges,ORTSP3,5,0.5,10,6,cg,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Neophylax,NEOSP13,26,0.5,52,3,scr,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Neureclipsis,NEUSP3,2,0.5,4,7,cf,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Optioservus,OPTSP,18,0.5,36,4,scr,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Philopotamidae,PHISP,4,0.5,8,4,cf,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Plauditus,PLASP17,33,0.5,66,4,cg,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Rhithrogena,RHISP4,2,0.5,4,0,scr,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Rhyacophila,RHYSP3,3,0.5,6,1,prd,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Stenelmis,STESP6,12,0.5,24,5,scr,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-30,2019,15:45:00,Summer,Summer 2019,Upstream,Riffle,D-net,01URSU19.USU,Torrenticola,TORSP6,1,0.5,2,5,prd,2,42.32038,-72.653535,65,7.57,13.5,NA,5.1,75,0.4565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Acroneuria,ACRSP4,2,0.5,4,0,prd,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Antocha,ANTSP9,2,0.5,4,3,cg,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Curculionidae,CURSP,1,0.5,2,5,sh,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Dannella,DANSP1,6,0.5,12,2,cg,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Epeorus,EPEVIT,1,0.5,2,0,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Ephemerella,EPHSP4,1,0.5,2,1,cg,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Glossosoma,GLOSP3,2,0.5,4,0,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Glossosomatidae,GLOSP1,2,0.5,4,1,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Hydropsyche,CERBRO,2,0.5,4,6,cf,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Hydroptilidae,HYDSP5,2,0.5,4,2,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Lebertia,LEBSP1,1,0.5,2,8,prd,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Leucrocuta,LEUSP7,14,0.5,28,1,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Maccaffertium,MACSP11,7,0.5,14,2,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,midges,EUKSP,4,0.5,8,5,cg,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,midges,METSP4,1,0.5,2,5,cg,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Neophylax,NEOSP13,12,0.5,24,3,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Philopotamidae,PHISP,4,0.5,8,4,cf,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Plauditus,PLASP17,6,0.5,12,4,cg,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Psephenus,PSESP12,10,0.5,20,4,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,segmented_worms,OLISP,2,0.5,4,8,cg,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Stenacron,STEINT,1,0.5,2,7,cg,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Stenelmis,STESP6,6,0.5,12,5,scr,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Taeniopteryx,TAESP3,4,0.5,8,2,sh,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:00:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UFR,Torrenticola,TORSP6,1,0.5,2,5,prd,2,42.3193,-72.654755,61,7.57,14.5,10.355,5.9,50,0.1565
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Acentrella,ACETUR,5,0.5,10,4,cg,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Acroneuria,ACRSP4,2,0.5,4,0,prd,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Antocha,ANTSP9,2,0.5,4,3,cg,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Cheumatopsyche,CHESP5,10,0.5,20,5,cf,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Drunella,DRUSP,4,0.5,8,0,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Epeorus,EPESP,2,0.5,4,0,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Ephemerella,EPHDOR,20,0.5,40,1,cg,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Glossosoma,GLOSP3,4,0.5,8,0,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Hydropsyche,CERMOR,4,0.5,8,6,cf,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Hygrobates,HYGSP2,1,0.5,2,8,prd,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Isonychia,ISOSP6,6,0.5,12,2,cf,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Leucrocuta,LEUSP7,1,0.5,2,1,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Maccaffertium,MACSP11,10,0.5,20,2,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Neophylax,NEOSP13,10,0.5,20,3,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Neureclipsis,NEUSP3,1,0.5,2,7,cf,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Optioservus,OPTSP,6,0.5,12,4,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Philopotamidae,PHISP,10,0.5,20,4,cf,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Plauditus,PLASP17,30,0.5,60,4,cg,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Psephenus,PSESP12,6,0.5,12,4,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Rhithrogena,RHISP4,4,0.5,8,0,scr,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Rhyacophila,RHYSP3,2,0.5,4,1,prd,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,segmented_worms,STYHER,2,0.5,4,5,cg,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Sperchon,SPESP4,1,0.5,2,8,prd,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:24:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.UM,Stenacron,STEINT,2,0.5,4,7,cg,2,42.31937,-72.65486,59,7.625,14.8,10.45,3.7,280.5,0.47250000000000003
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Acentrella,ACETUR,1,0.5,2,4,cg,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Apatania,APASP2,8,0.5,16,3,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Baetis,BAESP2,4,0.5,8,4,cg,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Cheumatopsyche,CHESP5,12,0.5,24,5,cf,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Drunella,DRUSP,4,0.5,8,0,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Epeorus,EPESP,3,0.5,6,0,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Ephemerella,EPHSP4,15,0.5,30,1,cg,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Glossosoma,GLOSP3,6,0.5,12,0,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Glossosomatidae,GLOSP1,6,0.5,12,1,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Hydropsyche,CERMOR,10,0.5,20,6,cf,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Hydropsyche,CERSP11,2,0.5,4,6,cf,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Hydropsyche,HYDSP23,3,0.5,6,6,cf,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Leucrocuta,LEUSP7,10,0.5,20,1,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Maccaffertium,MACSP11,1,0.5,2,2,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,midges,EUKSP,1,0.5,2,5,cg,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Neophylax,NEOSP13,74,0.5,148,3,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Philopotamidae,PHISP,10,0.5,20,4,cf,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Plauditus,PLASP17,21,0.5,42,4,cg,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Polycentropodidae,POLSP5,2,0.5,4,6,prd,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Psephenus,PSESP12,2,0.5,4,4,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Rhithrogena,RHISP4,2,0.5,4,0,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,segmented_worms,AULPLU,2,0.5,4,7,cg,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Stenelmis,STESP6,6,0.5,12,5,scr,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Taeniopteryx,TAESP3,8,0.5,16,2,sh,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,14:57:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USH,Trichoptera,TRISP,2,0.5,4,4,cf,2,42.32045,-72.653845,63,7.640000000000001,14.9,10.364999999999998,3.15,125,0.2695
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Acentrella,ACETUR,3,0.5,6,4,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Apatania,APASP2,4,0.5,8,3,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Baetis,BAESP2,3,0.5,6,4,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Dannella,DANSP1,14,0.5,28,2,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Drunella,DRUSP,8,0.5,16,0,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Epeorus,EPEVIT,3,0.5,6,0,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Ephemerella,EPHDOR,14,0.5,28,1,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Eurylophella,EURSP4,3,0.5,6,2,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Isonychia,ISOSP6,15,0.5,30,2,cf,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Leucrocuta,LEUSP7,24,0.5,48,1,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Maccaffertium,MACSP11,19,0.5,38,2,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Microcylloepus,MICSP2,2,0.5,4,3,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,midges,EUKSP,1,0.5,2,5,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,midges,ORTSP3,1,0.5,2,6,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Neophylax,NEOSP13,12,0.5,24,3,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Perlesta,PERSP6,24,0.5,48,4,prd,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Plauditus,PLASP17,27,0.5,54,4,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Psephenus,PSESP12,16,0.5,32,4,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Pycnopsyche,PYCSP1,4,0.5,8,4,sh,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Rhithrogena,RHISP4,2,0.5,4,0,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,segmented_worms,LUMSP1,8,0.5,16,6,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Stenacron,STEINT,3,0.5,6,7,cg,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,13:36:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USR,Stenelmis,STESP6,18,0.5,36,5,scr,2,42.319245,-72.654815,64,7.55,14.4,10.27,5.75,112.5,0.123
MILL,2019-05-31,2019,15:20:00,Summer,Summer 2019,Upstream,Riffle,D-net,02URSU19.USU,Acentrella,ACETUR,5,0.5,10,4,cg,2,42.320454999999995,-72.653605,50,7.645,15,10.365,4.300000000000001,180,0.3145
