siteID,date,year,startTime.UTC,season,sampleTime,location,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG
MILL,2018-06-07,2018,14:13:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DM,Stenelmis,STESP6,36,0.5,72,5,scr
MILL,2018-06-07,2018,14:13:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DM,Torrenticola,TORSP6,2,0.5,4,5,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Acentrella,ACETUR,1,0.5,2,4,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Acroneuria,ACREVO,1,0.5,2,0,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Agapetus,AGASP4,4,0.5,8,0,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Alloperla,ALLSP2,8,0.5,16,0,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Antocha,ANTSP9,4,0.5,8,3,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Apatania,APASP2,106,0.5,212,3,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Baetis,BAESP2,1,0.5,2,4,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Beloneuria,BELSP1,1,0.5,2,3,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Caecidotea,CAESP4,1,0.5,2,8,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Cheumatopsyche,CHESP5,6,0.5,12,5,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Chimarra,CHISP7,8,0.5,16,4,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Curculionidae,CURSP,2,0.5,4,5,sh
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Dannella,DANSP1,2,0.5,4,2,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Drunella,DRUSP,24,0.5,48,0,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Epeorus,EPEVIT,2,0.5,4,0,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Ephemerella,EPHDOR,8,0.5,16,1,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Faxonius,FAXVIR,3,0.5,6,6,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Ferrissia,FERSP,4,0.5,8,6,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Girardia,GIRSP,1,0.5,2,6,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Hydropsyche,CERBRO,8,0.5,16,6,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Hydropsyche,CERMOR,42,0.5,84,6,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Hydropsyche,CERSP11,2,0.5,4,6,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Hydropsyche,CERSPA1,72,0.5,144,6,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Hydropsyche,HYDBET,12,0.5,24,7,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Hydropsyche,HYDSP23,3,0.5,6,6,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Isonychia,ISOSP6,27,0.5,54,2,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Lebertia,LEBSP1,14,0.5,28,8,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Leucrocuta,LEUSP7,19,0.5,38,1,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Maccaffertium,MACSP11,23,0.5,46,2,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Mideopsis,MIDSP2,1,0.5,2,5,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,midges,EUKSP,3,0.5,6,5,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,midges,METSP4,1,0.5,2,5,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,midges,MICSP5,2,0.5,4,5,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,midges,XENSP,1,0.5,2,4,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Neoleptophlebia,NEOSP69,2,0.5,4,1,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Neophylax,NEOSP13,34,0.5,68,3,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Optioservus,OPTSP,12,0.5,24,4,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Philopotamidae,PHISP,4,0.5,8,4,cf
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Psephenus,PSESP12,10,0.5,20,4,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Pteronarcys,PTESP8,2,0.5,4,0,sh
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Pycnopsyche,PYCSP1,4,0.5,8,4,sh
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Rhyacophila,RHYSP3,2,0.5,4,1,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,segmented_worms,ECLLAC,1,0.5,2,5,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,segmented_worms,STYHER,4,0.5,8,5,cg
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Sperchon,SPESP4,4,0.5,8,8,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Sperchonopsis,SPESP5,1,0.5,2,8,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Stenelmis,STESP6,120,0.5,240,5,scr
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Sweltsa,SWESP,4,0.5,8,0,prd
MILL,2018-06-07,2018,14:34:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSH,Torrenticola,TORSP6,13,0.5,26,5,prd
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Alloperla,ALLSP2,18,0.5,36,0,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Antocha,ANTSP9,10,0.5,20,3,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Apatania,APASP2,30,0.5,60,3,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Baetis,BAESP2,5,0.5,10,4,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Chimarra,CHISP7,2,0.5,4,4,cf
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Dannella,DANSP1,2,0.5,4,2,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Drunella,DRUSP,8,0.5,16,0,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Epeorus,EPEVIT,1,0.5,2,0,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Ephemerella,EPHDOR,8,0.5,16,1,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Eurylophella,EURSP4,3,0.5,6,2,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Ferrissia,FERSP,4,0.5,8,6,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Girardia,GIRSP,2,0.5,4,6,prd
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Hydropsyche,CERMOR,10,0.5,20,6,cf
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Hydropsyche,CERSP11,2,0.5,4,6,cf
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Hydropsyche,CERSPA1,16,0.5,32,6,cf
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Hydropsyche,HYDBET,6,0.5,12,7,cf
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Hydropsyche,HYDSP23,3,0.5,6,6,cf
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Isonychia,ISOSP6,36,0.5,72,2,cf
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Lebertia,LEBSP1,13,0.5,26,8,prd
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Leucrocuta,LEUSP7,76,0.5,152,1,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Maccaffertium,MACSP11,19,0.5,38,2,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,midges,EUKSP,1,0.5,2,5,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,midges,MICSP5,3,0.5,6,5,cf
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,midges,ORTSP3,1,0.5,2,6,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,midges,PARSP25,2,0.5,4,4,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Neoleptophlebia,NEOSP69,2,0.5,4,1,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Neophylax,NEOSP13,34,0.5,68,3,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Optioservus,OPTSP,12,0.5,24,4,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Procloeon,PROSP28,6,0.5,12,4,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Prostoma,PROSP37,2,0.5,4,8,prd
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Psephenus,PSESP12,20,0.5,40,4,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Pteronarcys,PTESP8,2,0.5,4,0,sh
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Rhyacophila,RHYSP3,1,0.5,2,1,prd
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,segmented_worms,ECLLAC,1,0.5,2,5,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,segmented_worms,NAISP,5,0.5,10,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,segmented_worms,OPHSER,1,0.5,2,6,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,segmented_worms,STYHER,16,0.5,32,5,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Sperchon,SPESP4,6,0.5,12,8,prd
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Stenelmis,STESP6,108,0.5,216,5,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSP,Torleya,TORSP8,4,0.5,8,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Caecidotea,CAESP4,7,0.5,14,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Faxonius,FAXVIR,4,0.5,8,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Ferrissia,FERSP,1,0.5,2,6,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERMOR,4,0.5,8,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERSPA1,16,0.5,32,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Hydropsyche,HYDBET,2,0.5,4,7,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Leucrocuta,LEUSP7,2,0.5,4,1,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Maccaffertium,MACSP11,15,0.5,30,2,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,midges,ABLSP,1,0.5,2,8,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,midges,METSP4,3,0.5,6,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,midges,MICSP5,7,0.5,14,5,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,midges,RHESP,1,0.5,2,4,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Neophylax,NEOSP13,18,0.5,36,3,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Perlesta,PERSP6,8,0.5,16,4,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Procloeon,PROSP28,2,0.5,4,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Psephenus,PSESP12,8,0.5,16,4,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Pycnopsyche,PYCSP1,10,0.5,20,4,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,segmented_worms,LUMVAR,1,0.5,2,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,segmented_worms,OLISP,4,0.5,8,9,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,segmented_worms,STYHER,2,0.5,4,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Sigara,SIGSP2,2,0.5,4,5,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Siphlonurus,SIPSP5,2,0.5,4,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Stenacron,STEINT,17,0.5,34,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Downstream,Riffle,D-net,03DRSU18.DSR,Stenelmis,STESP6,6,0.5,12,5,scr
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Ameletus,AMESP2,3,0.5,6,0,scr
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Apatania,APASP2,2,0.5,4,3,scr
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Centroptilum,CENSP1,1,0.5,2,2,cg
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Eurylophella,EURSP4,6,0.5,12,2,cg
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Faxonius,FAXVIR,5,0.5,10,6,cg
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Ferrissia,FERSP,2,0.5,4,6,scr
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Hansonoperla,HANSP,1,0.5,2,0,prd
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Hydropsyche,CERSPA1,2,0.5,4,6,cf
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Leucrocuta,LEUSP7,12,0.5,24,1,scr
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Maccaffertium,MACSP11,29,0.5,58,2,scr
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,midges,METSP4,1,0.5,2,5,cg
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,midges,MICSP5,13,0.5,26,5,cf
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Neophylax,NEOSP13,14,0.5,28,3,scr
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Nigronia,NIGSP,2,0.5,4,4,prd
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Perlesta,PERSP6,8,0.5,16,4,prd
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Procloeon,PROSP28,4,0.5,8,4,cg
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Psephenus,PSESP12,2,0.5,4,4,scr
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Pycnopsyche,PYCSP1,20,0.5,40,4,sh
MILL,2018-06-08,2018,14:23:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UFR,Stenacron,STEINT,15,0.5,30,7,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Acentrella,ACETUR,5,0.5,10,4,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Agapetus,AGASP4,2,0.5,4,0,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Alloperla,ALLSP2,4,0.5,8,0,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Antocha,ANTSP9,2,0.5,4,3,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Apatania,APASP2,10,0.5,20,3,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Baetis,BAESP2,9,0.5,18,4,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Caecidotea,CAESP4,1,0.5,2,8,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Culicidae,CULSP,2,0.5,4,8,cf
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Ephemerella,EPHDOR,2,0.5,4,1,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Glossosoma,GLOSP3,2,0.5,4,0,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Hydropsyche,CERBRO,6,0.5,12,6,cf
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Hydropsyche,CERMOR,42,0.5,84,6,cf
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Hydropsyche,CERSP11,6,0.5,12,6,cf
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Hydropsyche,CERSPA1,20,0.5,40,6,cf
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Hydropsyche,HYDBET,12,0.5,24,7,cf
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Hydropsyche,HYDSP23,9,0.5,18,6,cf
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Isonychia,ISOSP6,6,0.5,12,2,cf
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Lebertia,LEBSP1,9,0.5,18,8,prd
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Leucrocuta,LEUSP7,18,0.5,36,1,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Maccaffertium,MACSP11,1,0.5,2,2,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Neophylax,NEOSP13,60,0.5,120,3,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Optioservus,OPTSP,6,0.5,12,4,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Polycentropus,POLSP12,4,0.5,8,6,prd
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Psephenus,PSESP12,10,0.5,20,4,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Rhyacophila,RHYSP3,2,0.5,4,1,prd
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,segmented_worms,STYHER,2,0.5,4,5,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Sperchon,SPESP4,3,0.5,6,8,prd
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Sperchonopsis,SPESP5,1,0.5,2,8,prd
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Stenelmis,STESP6,30,0.5,60,5,scr
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Torleya,TORSP8,1,0.5,2,2,cg
MILL,2018-06-08,2018,14:07:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.UM,Torrenticola,TORSP6,2,0.5,4,5,prd
MILL,2018-06-08,2018,14:45:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.USH,Agapetus,AGASP4,2,0.5,4,0,scr
MILL,2018-06-08,2018,14:45:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.USH,Ephemerella,EPHDOR,1,0.5,2,1,cg
MILL,2018-06-08,2018,14:45:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.USH,Faxonius,FAXVIR,1,0.5,2,6,cg
MILL,2018-06-08,2018,14:45:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.USH,Hydropsyche,CERMOR,8,0.5,16,6,cf
MILL,2018-06-08,2018,14:45:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.USH,Hydropsyche,CERSP11,4,0.5,8,6,cf
MILL,2018-06-08,2018,14:45:00,Summer,Summer 2018,Upstream,Riffle,D-net,03URSU18.USH,Hydropsyche,HYDSP23,6,0.5,12,6,cf
