siteID,date,year,startTime.UTC,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,wTemp.5min.mean,wTemp.5min.min,wTemp.5min.max,pH,DO,turb
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.2,segmented_worms,ENCSP1,39,0.006,6500,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.5,midges,TANSP11,5,0.093,53.763440860215056,6,cf,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,riffle,surber,SYCA.20190207.SURBER.7,midges,ZAVSP,3,0.093,32.25806451612903,8,prd,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.8,segmented_worms,ENCSP1,32,0.006,5333.333333333333,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,riffle,surber,SYCA.20190207.SURBER.7,Collembola,COLSP1,9,0.093,96.7741935483871,5,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.1,Collembola,COLSP1,4,0.093,43.01075268817204,5,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.6,midges,ALOSP,1,0.093,10.75268817204301,9,prd,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.5,midges,ZAVSP,1,0.093,10.75268817204301,8,prd,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.2,Nematoda,NEMSP,1,0.006,166.66666666666666,5,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.6,midges,TANSP11,1,0.093,10.75268817204301,6,cf,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.5,segmented_worms,ENCSP1,6,0.093,64.51612903225806,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.2,midges,GYMSP2,2,0.006,333.3333333333333,4,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.5,Nematoda,NEMSP,1,0.093,10.75268817204301,5,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.1,midges,PARSP25,1,0.093,10.75268817204301,4,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.5,midges,PSESP19,2,0.093,21.50537634408602,8,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.4,midges,KRESP1,1,0.006,166.66666666666666,1,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.6,midges,CORSP19,1,0.093,10.75268817204301,4,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.2,Corixidae,CORSP4,1,0.006,166.66666666666666,5,prd,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.5,Dasyhelea,DASSP2,1,0.093,10.75268817204301,6,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.8,segmented_worms,ENCSP1,1,0.006,166.66666666666666,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,riffle,surber,SYCA.20190207.SURBER.7,midges,EURSP5,2,0.093,21.50537634408602,6,NA,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.5,midges,GYMSP2,1,0.093,10.75268817204301,4,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.8,segmented_worms,ENCSP1,69,0.006,11500,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,riffle,surber,SYCA.20190207.SURBER.7,Callibaetis,CALSP14,1,0.093,10.75268817204301,7,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.6,midges,THIGRO,1,0.093,10.75268817204301,6,prd,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.8,segmented_worms,ENCSP1,21,0.006,3500,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.4,segmented_worms,ENCSP1,9,0.006,1500,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.5,midges,RHESP2,1,0.093,10.75268817204301,6,cf,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.1,midges,TANSP11,4,0.093,43.01075268817204,6,cf,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.4,Ephydridae,EPHSP3,2,0.006,333.3333333333333,6,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.3,Ceratopogoninae,CERSP10,3,0.093,32.25806451612903,6,prd,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,riffle,surber,SYCA.20190207.SURBER.7,Baetidae,BAESP,1,0.093,10.75268817204301,6,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.8,segmented_worms,ENCSP1,7,0.006,1166.6666666666667,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.3,midges,TANSP11,7,0.093,75.26881720430107,6,cf,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.2,midges,TANSP11,2,0.006,333.3333333333333,6,cf,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.3,midges,HYDSP26,2,0.093,21.50537634408602,8,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.6,midges,LABSP,1,0.093,10.75268817204301,6,prd,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.4,Baetidae,BAESP,1,0.006,166.66666666666666,6,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.3,Trichoptera,TRISP,1,0.093,10.75268817204301,4,cf,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.1,midges,ORTSP3,1,0.093,10.75268817204301,6,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.1,midges,EUKBRE1,1,0.093,10.75268817204301,4,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,core,SYCA.20190207.CORE.4,midges,TANSP11,3,0.006,500,6,cf,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.3,segmented_worms,ENCSP1,11,0.093,118.27956989247312,10,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.6,Collembola,COLSP1,18,0.093,193.5483870967742,5,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.6,midges,PSESP19,2,0.093,21.50537634408602,8,cg,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-02-07,2019,18:10:00,run,surber,SYCA.20190207.SURBER.3,midges,EURSP5,2,0.093,21.50537634408602,6,NA,8.427,8.353,8.502,-88.96,10.88,42.39
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,Simulium,SIMSP1,98,0.093,1053.763440860215,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,Nematoda,NEMSP,10,0.093,107.52688172043011,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,Nematoda,NEMSP,9,0.093,96.7741935483871,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,Fallceon,FALSP,9,0.093,96.7741935483871,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,Laccophilus,LACSP1,1,0.006,166.66666666666666,5,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,Culicoides,CERSP2,20,0.093,215.05376344086022,10,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,DICSP7,3,0.093,32.25806451612903,8,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,Simulium,SIMSP1,9,0.093,96.7741935483871,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,midges,CHISP8,2,0.006,333.3333333333333,10,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,Aedes,AEDSP,2,0.006,333.3333333333333,8,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,Callibaetis,CALSP14,125,0.093,1344.0860215053763,7,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,midges,CRISP2,10,0.093,107.52688172043011,7,sh,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,Dolichopodidae,DOLSP,10,0.093,107.52688172043011,4,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,Ceratopogoninae,CERSP10,1,0.006,166.66666666666666,6,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,Baetis,BAENOT,10,0.093,107.52688172043011,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,TANSP11,31,0.093,333.3333333333333,6,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,POLSP13,3,0.093,32.25806451612903,6,sh,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,RHESP1,27,0.093,290.3225806451613,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.2,segmented_worms,DERSP4,1,0.006,166.66666666666666,10,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,CRISP6,3,0.093,32.25806451612903,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,ORTEUO,3,0.093,32.25806451612903,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,Dixella,DIXSP2,6,0.093,64.51612903225806,2,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,Fallceon,FALSP,6,0.093,64.51612903225806,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,CHISP8,2,0.006,333.3333333333333,10,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,midges,ZAVSP,1,0.006,166.66666666666666,8,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,Dasyhelea,DASSP2,52,0.093,559.1397849462365,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,ORTEUO,6,0.093,64.51612903225806,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,DICSP7,3,0.006,500,8,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,RHESP1,12,0.093,129.03225806451613,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.2,midges,CHISP8,2,0.006,333.3333333333333,10,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.2,Corixidae,CORSP4,1,0.006,166.66666666666666,5,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,CRISP2,3,0.093,32.25806451612903,7,sh,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,ORTRIV1,9,0.093,96.7741935483871,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,Corixidae,CORSP4,1,0.006,166.66666666666666,5,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,Plecoptera,PLESP,10,0.093,107.52688172043011,2,NA,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.2,midges,PROSP23,1,0.006,166.66666666666666,9,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,Nematoda,NEMSP,3,0.093,32.25806451612903,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.4,Simuliidae,SIMSP,24,0.093,258.06451612903226,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.4,Baetidae,BAESP,12,0.093,129.03225806451613,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,DICSP7,1,0.006,166.66666666666666,8,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,APESP,9,0.093,96.7741935483871,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,ORTEUO,18,0.093,193.5483870967742,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,Baetis,BAESP2,9,0.093,96.7741935483871,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,APESP,9,0.093,96.7741935483871,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,midges,PHASP9,1,0.006,166.66666666666666,7,scr,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,MICSP6,1,0.006,166.66666666666666,7,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,Dytiscidae,DYTSP,3,0.006,500,5,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,TANSP11,3,0.093,32.25806451612903,6,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,Callibaetis,CALSP14,2,0.006,333.3333333333333,7,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,SYNSP3,3,0.093,32.25806451612903,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.2,Nematoda,NEMSP,1,0.006,166.66666666666666,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,midges,KRESP1,49,0.093,526.8817204301075,1,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,APESP,3,0.006,500,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,TANSP11,408,0.093,4387.096774193548,6,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.4,Simulium,SIMSP1,500,0.093,5376.344086021505,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,CARSP9,9,0.093,96.7741935483871,5,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,MICSP6,10,0.093,107.52688172043011,7,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,midges,PARSP26,29,0.093,311.8279569892473,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,EUKBRE1,9,0.093,96.7741935483871,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,APESP,1,0.006,166.66666666666666,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,PHASP9,6,0.093,64.51612903225806,7,scr,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,ORTSP3,18,0.093,193.5483870967742,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,segmented_worms,TUBSP,1,0.006,166.66666666666666,10,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,CARSP9,18,0.093,193.5483870967742,5,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,Culicoides,CERSP2,9,0.093,96.7741935483871,10,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,TANSP11,7,0.006,1166.6666666666667,6,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.4,Simulium,SIMSP1,439,0.093,4720.430107526881,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,midges,PSESP18,1,0.006,166.66666666666666,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,CRIBIC,6,0.093,64.51612903225806,7,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.4,Simulium,SIMSP1,207,0.093,2225.8064516129034,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,segmented_worms,TUBSP,1,0.006,166.66666666666666,10,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,Simulium,SIMSP1,361,0.093,3881.720430107527,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,Nais,NAISP1,5,0.006,833.3333333333334,8,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,PHASP9,1,0.006,166.66666666666666,7,scr,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,Simulium,SIMSP1,210,0.093,2258.064516129032,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,PHASP9,15,0.006,2500,7,scr,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,THISP2,9,0.093,96.7741935483871,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,CRISP2,15,0.093,161.29032258064515,7,sh,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,PARSP26,10,0.093,107.52688172043011,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,Dasyhelea,DASSP2,1,0.006,166.66666666666666,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,ORTEUO,9,0.093,96.7741935483871,6,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,EUKDEV,6,0.093,64.51612903225806,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,Fallceon,FALSP,20,0.093,215.05376344086022,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,TANSP11,21,0.093,225.80645161290323,6,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,Simulium,SIMSP1,205,0.093,2204.3010752688174,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,PHASP9,10,0.093,107.52688172043011,7,scr,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,MICSP6,42,0.093,451.61290322580646,7,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.3,segmented_worms,DERSP4,1,0.006,166.66666666666666,10,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,segmented_worms,CHADIA1,3,0.093,32.25806451612903,7,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,PENSP7,18,0.093,193.5483870967742,6,prd,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,TANSP11,8,0.006,1333.3333333333333,6,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,TANSP11,3,0.006,500,6,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.5,midges,EUKBRE1,166,0.093,1784.9462365591398,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,EUKBRE1,3,0.093,32.25806451612903,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,Simulium,SIMSP1,1,0.006,166.66666666666666,5,cf,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,PSESP18,10,0.093,107.52688172043011,5,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.1,midges,DICSP7,10,0.093,107.52688172043011,8,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,Hydroptila,HYDSP24,9,0.093,96.7741935483871,6,scr,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.2,Baetis,BAENOT,1,0.006,166.66666666666666,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,PHASP9,7,0.006,1166.6666666666667,7,scr,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.3,midges,CRIBIC,3,0.093,32.25806451612903,7,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,pool,core,SYCA.20190418.CORE.1,midges,PHASP9,8,0.006,1333.3333333333333,7,scr,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.2,midges,EUKBRE1,55,0.093,591.3978494623656,4,cg,NA,NA,NA,NA,NA,NA
SYCA,2019-04-18,2019,15:40:00,riffle,surber,SYCA.20190418.SURBER.4,midges,CARSP9,12,0.093,129.03225806451613,5,prd,NA,NA,NA,NA,NA,NA
