siteID,date,year,startTime.UTC,season,sampleTime,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,OLISP,23,0.5,46,7,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,AMPAME,23,0.5,46,6,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,AMPLEY,23,0.5,46,6,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,AULSP,23,0.5,46,7,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,AULPLU,23,0.5,46,7,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,BOTVEJ,23,0.5,46,7,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,BRASOW,23,0.5,46,6,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,ISOSP11,23,0.5,46,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,LIMHOF,23,0.5,46,10,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,LIMUDE,23,0.5,46,10,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,OPHSER,23,0.5,46,6,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,POTVEJ,23,0.5,46,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,PRISP1,23,0.5,46,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,PRIJEN,23,0.5,46,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,PRISP1,23,0.5,46,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,PRIOSB,23,0.5,46,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,PRISP1,23,0.5,46,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,NAISP,23,0.5,46,10,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,SPINIK,23,0.5,46,6,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,STYLAC,23,0.5,46,6,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,NAISP,23,0.5,46,8,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,NAISP,23,0.5,46,10,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,segmented_worms,ARCWUL,23,0.5,46,10,cg
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,Sperchon,SPESP4,6,0.5,12,8,prd
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,Stenelmis,STESP6,108,0.5,216,5,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,Stenelmis,STESP6,108,0.5,216,5,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,Stenelmis,STESP6,108,0.5,216,5,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,Stenelmis,STESP6,108,0.5,216,5,scr
MILL,2018-06-07,2018,14:55:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSP,Torleya,TORSP8,4,0.5,8,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Caecidotea,CAESP4,7,0.5,14,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Faxonius,FAXSP1,4,0.5,8,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Faxonius,FAXVIR,4,0.5,8,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Ferrissia,FERSP,1,0.5,2,6,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,HYDSP23,22,0.5,44,3,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERSLO,22,0.5,44,4,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERVEN1,22,0.5,44,5,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERBRO,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERMOR,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERSPA1,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,HYDSCA,22,0.5,44,2,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,HYDSP23,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERBRO,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERMOR,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERSP11,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERSP11,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,CERSPA1,22,0.5,44,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Hydropsyche,HYDBET,22,0.5,44,7,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Leucrocuta,LEUSP7,2,0.5,4,1,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Maccaffertium,MACMOD,15,0.5,30,1,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Maccaffertium,MACSP11,15,0.5,30,2,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Maccaffertium,MACVIC,15,0.5,30,2,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Maccaffertium,MACMED,15,0.5,30,3,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Maccaffertium,MACPUD,15,0.5,30,3,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Maccaffertium,MACTER,15,0.5,30,4,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,Maccaffertium,MACEXI,15,0.5,30,5,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,APESP,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CHISP8,12,0.5,24,10,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CLASP5,12,0.5,24,9,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CRYSP2,12,0.5,24,8,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CRYSP3,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CYPSP5,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DEMSP1,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DICSP7,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DICFUM,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DICMOD,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DICNEO,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EINSP,12,0.5,24,9,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,ENDSP,12,0.5,24,10,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,GLYSP3,12,0.5,24,10,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,GOESP2,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,KLOSP,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,LAUAGR,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,MICRYD,12,0.5,24,4,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,MICSP5,12,0.5,24,5,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,MICPED,12,0.5,24,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CHISP6,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,NILSP1,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PAGSP5,12,0.5,24,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PARSP30,12,0.5,24,10,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PARSP31,12,0.5,24,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PARSP24,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PARSP32,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PARNIG,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PARSP33,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PHASP9,12,0.5,24,7,scr
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLAVI,12,0.5,24,4,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLSP13,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLBEC,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLCON1,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLEPL,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLFLA1,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLLAE,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLFAL,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLHAL,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLSCA,12,0.5,24,6,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLTRI2,12,0.5,24,7,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POLILL,12,0.5,24,7,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,ROBSP,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,ROBDEM,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,SAESP,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,SAETYL,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,SERSP6,12,0.5,24,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,STEPER,12,0.5,24,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,STESP8,12,0.5,24,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,STISP2,12,0.5,24,9,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,TRISP18,12,0.5,24,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,TRIJUC,12,0.5,24,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,XENSP,12,0.5,24,4,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,XESSP,12,0.5,24,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PSESP18,12,0.5,24,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CLASP6,12,0.5,24,5,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CONSP6,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,MICSP6,12,0.5,24,7,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,MICSP40,12,0.5,24,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,TANSP8,12,0.5,24,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,TANSPP8,12,0.5,24,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,NEOSP40,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PARSP34,12,0.5,24,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,RHEPEL1,12,0.5,24,4,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,RHEPEL,12,0.5,24,4,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,RHESP2,12,0.5,24,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,RHEEXI,12,0.5,24,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,STESP9,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,STESP10,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,SUBSP,12,0.5,24,4,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,SUBCOF,12,0.5,24,4,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,TANSP11,12,0.5,24,6,cf
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,ZAVMAR,12,0.5,24,6,NA
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,BORSP4,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DIASP8,12,0.5,24,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PAGSP4,12,0.5,24,1,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POTSP2,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POTGAE,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,POTLON,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PSESP15,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PSESP29,12,0.5,24,1,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,SYMSP2,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DIASP6,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PROSP34,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,ALLSP14,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CHISP2,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CHISP2,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,NEOREI,12,0.5,24,2,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,PARLON3,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,ENDSP2,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,ANTSP12,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,BRISP,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CARSP9,12,0.5,24,5,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CARALB,12,0.5,24,5,prd
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CHASP12,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CORSP19,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CRISP2,12,0.5,24,7,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CRIBIC1,12,0.5,24,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CRINOS2,12,0.5,24,7,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CRIBIC,12,0.5,24,7,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CRITRI,12,0.5,24,7,sh
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,CRISP6,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DIPSP9,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,DIPCUL,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EPOSP,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKDIS,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKTIR,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKBRE,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKBRE1,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKCOE,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKDEV,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKGRA,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKSP,12,0.5,24,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKCLA,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EUKPSE,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,EURSP5,12,0.5,24,6,NA
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,GEOSP3,12,0.5,24,6,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,GYMSP2,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,HELSP10,12,0.5,24,5,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,HETSP13,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,HETSP9,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,HETMAR,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,HETSUB,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,HYDSP26,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,HYDSP52,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,KRESP1,12,0.5,24,1,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,LIMSP23,12,0.5,24,8,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,LOPSP,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,MESSP5,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,MESSP6,12,0.5,24,4,cg
MILL,2018-06-07,2018,13:30:00,Summer,Summer 2018,Riffle,D-net,03DRSU18.DSR,midges,METSP4,12,0.5,24,5,cg
